"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"European Union","EUU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1450.3157721682","1497.64821577008","1673.35317757286","2087.97924146607","2410.62447082962","2546.66173817118","2706.00588054617","3091.9218075964","3425.69678861277","3315.56951700352","3261.18464854513","3511.93321396895","3323.76617146565","3559.17007913051","3668.40188253447","3206.05449144971","3211.39860368401","","",
"Fragile and conflict affected situations","FCS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.6944903095166","29.3567854919538","27.1290311629654","28.9880925866375","34.1129216292828","36.5376226795954","42.0696617035741","52.4645144360784","60.2268647653941","64.3502957036021","66.00720551439","68.8212436304439","65.9218825226841","71.1037258923948","77.8072301625033","75.5773976016986","73.4421160598533","","",
"Finland","FIN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1654.31889841","1736.06820568","1969.94228473","2507.76317469","2924.50817807","3109.04888444","3284.29536847","3772.27623017","4311.88874032","4176.00211956","4095.69942064","4544.37904826","4406.24873067","4713.69970482","4733.46562541","4131.51081075","4117.25778244","","",
"Fiji","FJI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.00412095","64.16983253","73.01235535","91.34044731","117.61206525","129.07548214","136.00883055","150.90555496","144.11177545","129.06741951","135.16206564","148.20687578","160.82942974","165.12781996","184.70824972","174.49626722","179.91156997","","",
"France","FRA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2156.483253","2190.79877431","2438.24676854","2999.56738831","3452.43033808","3573.60255337","3797.66668348","4294.20616778","4774.76639687","4706.48238117","4576.26388652","4931.71741059","4650.34025283","4898.59813518","5010.09509439","4211.68220596","4263.36156106","","",
"Faroe Islands","FRO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.4108087","189.32039379","177.52577512","218.73342945","234.68196703","270.91293457","256.02891639","271.1335178","299.49654473","338.08445556","371.0398008","387.47970387","377.31737244","363.46136044","350.07164667","368.02100755","386.6940552","","",
"Gabon","GAB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.3571745","125.34532689","136.63384523","173.02645415","189.40922245","197.796466","221.02992237","263.23907549","282.0726694","294.07410863","216.71412151","274.08999726","236.63051177","274.98907252","245.48532796","197.94471527","220.3547089","","",
"United Kingdom","GBR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1674.01776842","1739.49352564","1966.12667017","2347.10026679","2828.38075752","3010.1255142","3254.68303521","3741.32575614","3606.18271314","3274.85014894","3309.33281264","3500.87315468","3496.25503521","4189.70610615","4567.70788446","4355.69522226","3958.01889383","","",
"Georgia","GEO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.90107049","50.79815136","59.08507345","71.9601786","94.03149353","118.65585059","136.78331927","177.24721856","255.91738359","246.97748673","262.52672103","290.41241395","323.00977842","334.91993385","348.82968757","280.91286581","308.03165121","","",
"Ghana","GHA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.98752671","20.07495348","19.92812949","24.13159225","28.10806997","43.22186289","49.18416742","58.75654451","67.77913263","66.83325738","80.46975657","99.25345172","89.84914679","111.03605137","81.51717279","82.40741505","67.50885898","","",
"Gibraltar","GIB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.95452491","16.48102509","19.29929056","18.66372868","17.77384111","13.73113129","12.64381548","18.74588897","18.6329779","18.686462","19.50076044","23.30078358","22.9440726","25.13110881","35.60308986","42.25040344","37.45933893","","",
"Gambia, The","GMB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.00798367","20.11997444","16.57744763","15.2053107","18.05745941","21.21098413","24.01049394","29.68015471","35.96464608","31.7608044","32.28450882","32.1282834","30.98698036","29.88498261","23.02137821","21.85383258","20.93043715","","",
"Guinea-Bissau","GNB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.72209631","18.4634104","16.45653918","20.7110975","27.04797304","27.14334485","26.9669749","34.20569025","40.68641547","36.29669833","34.64383589","37.36944936","29.30180678","29.52344511","41.43014495","38.13546422","39.05417469","","",
"Equatorial Guinea","GNQ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.39050669","56.25493156","68.90312205","97.76935022","132.59596104","151.39266079","185.16360162","232.33870249","291.62719075","278.86359854","262.51662052","289.34512539","311.41837517","349.35044362","337.56289513","280.2240177","281.37453092","","",
"Greece","GRC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","885.41046076","1003.93696002","1163.33169019","1516.47944531","1743.95834205","2032.0535878","2226.55142081","2614.67760004","3007.15075098","2816.12630573","2573.82245252","2353.97067447","1968.39727978","1834.22298207","1724.54768452","1475.71155261","1510.66671302","","",
"Grenada","GRD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261.02693686","273.99312635","304.49776907","301.36119025","299.45391152","355.93855714","393.92690943","416.47789026","446.74374169","442.32192421","448.66531542","445.14029203","432.32760824","440.55426269","445.55850438","453.97007792","516.41704659","","",
"Greenland","GRL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.21531278","100.85775425","108.41921121","114.41488795","120.83630669","131.66586293","148.25730628","158.47406714","173.71164652","165.65724732","171.71510274","186.80713737","194.175675","203.83070709","218.96596105","216.41988971","241.35228463","","",
"Guam","GUM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.45058204","42.62030194","46.74137719","51.08487215","52.81553879","58.87233645","77.57027808","93.91708918","107.25456649","124.9429076","140.57475922","169.02607017","183.04620311","196.4320057","207.21305994","184.45253834","192.27367614","","",
"High income","HIC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2430.2377889324","2520.24577499355","2720.14971098223","3088.4350697722","3396.72320117823","3585.23298183315","3771.23991110029","4087.729251852","4379.47436622893","4453.63841605752","4603.31784083936","4951.07678581438","4967.27707783873","5039.46093038573","5181.66868573757","5022.65738784687","5179.67453221991","","",
"Hong Kong SAR, China","HKG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.76519301","69.52587479","73.60421737","81.27610702","86.19769336","101.59517763","117.00011801","130.78563921","150.52989849","161.04102737","166.7753354","184.71102898","187.74502329","177.18257321","179.15148408","180.6053849","199.55451507","","",
"Heavily indebted poor countries (HIPC)","HPC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.151191832992","16.2205955412454","16.8616999552952","19.5500811970661","23.0448835937073","26.5585146433056","31.1446720857136","36.6904555939917","41.0277261702961","41.2882414074785","43.4006670386578","46.3271390072988","46.832624638159","51.0309747230945","51.0608922684642","50.9271075024535","49.9846667234769","","",
"Croatia","HRV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","371.06211959","388.96682288","387.32927311","512.15213158","634.62030597","727.13099748","816.01701981","1041.03439676","1258.87240255","1187.54530705","1126.37359951","1132.49886742","1029.97118263","930.72015536","957.66124131","838.44407824","884.49111374","","",
"Haiti","HTI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.61171986","26.64746829","21.79095919","18.16031501","23.48988972","24.70739644","28.52183567","36.87393971","39.71974843","40.71285631","54.6409318","75.3724753","73.34101189","58.19069094","63.88166505","41.90517442","37.7231276","","",
"Hungary","HUN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","313.10856865","359.69697852","473.12821365","682.86588746","798.45365314","895.20333231","893.20292868","1003.25792658","1117.20246088","943.68749732","983.11070446","1063.43207203","961.13840237","990.63091741","1006.15665827","887.80729608","942.59196302","","",
"IBRD only","IBD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7255218400762","75.0224733309582","75.6167389707863","84.2440886140151","98.2628374826399","116.696950297004","134.649756313908","162.817585088538","196.007737263166","201.256410190705","240.85697591871","278.832233788601","296.547885427831","316.74393605291","326.014179884165","311.80245139638","300.939234826946","","",
"IDA & IBRD total","IBT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.7754806439586","62.5810689789631","62.8907298663634","70.39184543767","81.8157389090786","96.8343237533787","111.772510709678","134.554412352832","161.024149514917","164.485652340776","194.998035756507","224.302538333047","237.761419904416","254.234548301591","261.522619513237","249.806315850603","240.860853112508","","",
"IDA total","IDA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0294961419775","15.5496959613557","16.396179855677","20.1282913470101","22.9102239960275","26.6170647074106","31.952106838323","37.2411030083837","42.1508223973607","41.1516129019453","44.6213357769731","47.7608473242125","50.0326702073486","54.3385171006425","58.0253296166485","56.8124295517383","54.1899427515516","","",
"IDA blend","IDB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0883734281612","17.4424167157824","18.1732500946132","25.2858844069939","28.0602948054743","33.5336278045491","42.2891016510314","48.597041093206","54.7561936009618","49.7855899288907","55.2301619310051","58.9828095660246","65.0313563750292","71.0972277791874","76.4411571632227","72.7931135424629","67.0132482027006","","",
"Indonesia","IDN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.25378136","17.76708986","20.11166199","26.64473004","27.13468191","35.43886504","46.09786862","58.03127089","61.77248042","64.90525763","92.18704117","107.40815305","107.05638914","107.19520804","108.83727072","100.21524702","111.55321931","","",
"IDA only","IDX","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9600490418781","14.5662898841672","15.4989334823933","17.5261807777688","20.3133109260386","23.1296765420155","26.7379623782586","31.5078558613902","35.7785142610576","36.7802266244657","39.0852575464263","41.892202739308","42.1772418936712","45.3624183405595","48.1622485961144","48.2552400540048","47.1328598413821","","",
"Isle of Man","IMN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.56432338","19.86275888","20.30065615","22.06719108","25.14221009","27.7514487","29.65160001","35.96347771","37.99359996","38.41241243","45.25077162","48.72283264","49.05140288","56.21846375","57.15113738","58.96633802","62.71555407","","",
"Not classified","INX","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1560.95054223","1822.14036138","2190.01781302","2904.40745361","3476.91969934","3936.62396983","4143.44885328","4852.22121457","5616.04839791","5480.83262042","5128.45057985","5600.50723434","5294.74943544","5349.06376849","5390.54457556","4626.16268417","4758.59431522","","",
"Iran, Islamic Rep.","IRN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.23736803","93.70489267","104.6841344","115.44626118","141.04258303","173.20654298","197.91384751","245.98965881","299.43993342","367.57559273","440.85250716","524.69162216","519.30358002","413.72775768","382.70589412","375.12602013","415.39119979","","",
"Iraq","IRQ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.15644668","53.50298763","53.59041149","56.67925254","97.20552877","129.69659494","163.14662256","145.4638422","163.42091724","178.93985094","194.78030223","187.01121021","154.47749842","152.64254835","","",
"Iceland","ISL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2888.12208995","2553.17249766","3077.84786952","3947.90859431","4506.24046289","5238.37291294","5068.97747466","6036.25465696","4873.89192103","3655.32250041","3675.76218532","3927.68523781","3775.83629665","4095.54979251","4514.53290841","4281.57553767","5063.60583151","","",
"Israel","ISR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1496.90347174","1541.58153771","1387.59591702","1417.59571292","1471.51139766","1537.70686077","1580.63526141","1786.24646786","2128.82792937","2023.59723582","2218.18643062","2420.64395495","2386.75669233","2658.98327581","2800.50177682","2735.31672232","2837.13963899","","",
"Italy","ITA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1520.45364184","1585.26995064","1754.25530952","2158.17713138","2561.0306645","2676.48675407","2830.18181379","3088.47009732","3489.98572638","3324.37361956","3214.54628245","3387.57561834","3125.61146776","3195.55328459","3190.08814338","2708.92682657","2738.70612439","","",
"Jamaica","JAM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195.53064997","181.13825302","174.94384513","158.35183061","196.05192826","181.80042259","193.58839988","236.33730413","255.64690971","214.23748944","234.58287121","250.90095456","260.31649634","262.42128772","254.08664356","279.51945554","296.24614827","","",
"Jordan","JOR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159.75150979","170.82683273","174.98801858","172.22847172","185.99973118","195.24574397","204.40320206","229.33424093","296.37770498","331.81964384","308.65789917","317.57780921","309.44220799","293.4598739","301.53771797","257.41551909","223.53819879","","",
"Japan","JPN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2740.46502472","2479.62348101","2404.46680507","2642.03246129","2875.72214132","2883.0832467","2754.15744654","2772.45544811","3213.39880874","3685.82523718","4060.19008346","5087.10220052","5212.06938004","4336.14994683","4099.46507982","3733.67326049","4233.0332764","","",
"Kazakhstan","KAZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.54054775","51.12458368","58.95578382","75.32722344","111.52948891","143.23120046","175.08827181","178.62469233","253.39057321","248.52502686","246.19106249","311.44285313","379.66935056","371.71008648","347.65597192","320.73759168","262.0090142","","",
"Kenya","KEN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.25797124","21.6768588","22.32654935","25.43789347","27.52698012","30.96095574","40.93828937","50.32187067","55.47107433","55.46074117","59.16981655","57.38742427","64.83936005","67.83928365","70.80068596","66.01589102","66.20980967","","",
"Kyrgyz Republic","KGZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.29035324","13.16226943","14.77491574","22.3265869","27.23736869","36.11369779","45.94963004","50.79243196","63.73428455","60.58198207","61.4532889","79.99365745","100.47618416","105.66017498","107.50615052","82.19766459","72.87788481","","",
"Cambodia","KHM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.73552627","22.60054995","24.62588952","25.22071917","28.98328904","32.49756451","33.02982799","30.96545685","49.23015402","55.98244139","54.30473225","66.21792343","69.06165372","72.00948792","73.29931442","72.0516479","77.67368199","","",
"Kiribati","KIR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.88175575","90.61243086","98.46152862","108.19702785","140.22857123","139.92309555","135.02480674","156.80756048","201.49158973","177.1810581","139.85356351","148.89393906","153.65222274","161.55892998","161.38660566","117.95736193","188.04908791","","",
"St. Kitts and Nevis","KNA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","445.42129797","438.01884427","458.88994455","471.34209223","474.64883977","532.06315367","652.43737075","664.20411229","819.88090693","804.59941707","789.36506388","829.86408263","764.16836123","781.55477224","825.65225896","831.67585068","930.76518312","","",
"Korea, Rep.","KOR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","473.916029","522.93517466","557.553968","657.76012659","732.07068609","901.84567115","1083.58193194","1241.38059431","1161.8351045","1117.36586726","1378.39365727","1523.45674069","1575.78991385","1711.87490959","1910.43871432","1926.60547914","2043.86063994","","",
"Kuwait","KWT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","462.58906924","596.69144116","635.41626222","713.15625308","742.30079244","843.89592687","962.56469331","976.8039702","1074.29727943","1454.54627202","1061.36561692","1263.8207364","1319.25445408","1251.39153973","1375.00339505","1168.82847829","1068.32321339","","",
"Latin America & Caribbean (excluding high income)","LAC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248.393884544982","245.565778177991","220.324332345331","231.631521609207","264.538913472018","325.744297733604","379.965903579154","455.87992668288","520.498632356861","522.868386074775","687.66652362291","778.832490474069","775.540609282974","795.911120376747","820.020719918041","746.764992603115","665.342982517885","","",
"Lao PDR","LAO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.37282246","14.75230451","13.17213421","17.96418865","16.56813604","17.67869721","19.58856174","25.19356067","27.16463183","36.21541099","34.99106906","27.51471885","32.98599447","44.1285816","46.37335713","52.98524397","55.21359284","","",
"Lebanon","LBN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","569.8598534","545.80564151","496.36595771","456.47955771","438.12662273","407.02606462","470.0803586","520.05054801","553.72472444","592.99280128","659.3505459","711.58432504","713.55627715","676.8220949","680.03245623","661.48252914","662.12705762","","",
"Liberia","LBR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.10241158","9.80004614","8.2881862","7.49196958","21.76626489","25.56605115","24.30587662","36.00618181","34.80905702","43.79278546","44.57002365","53.61320717","55.21412554","57.77823261","63.81318203","71.94082732","68.31283566","","",
"Libya","LBY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.77279338","254.03508548","181.10297323","189.84369984","201.96025865","212.27374528","235.00124346","275.68329714","321.5144859","355.93692144","400.86403425","312.57731461","","","","","","","",
"St. Lucia","LCA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283.31621581","288.24322512","303.64455062","322.15819842","312.37028488","337.11465209","402.64019137","445.84294461","445.27944779","409.95908969","455.83744711","490.18846856","481.93631748","486.86931064","501.17350662","493.55947738","489.76139493","","",
"Latin America & Caribbean","LCN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255.49049326126","251.74072478631","226.251699550416","237.634033987898","271.791133605475","332.964991724037","387.725058037767","463.707171872989","529.286655151803","532.518709253128","695.449212050364","787.669409172136","788.283734037502","812.31909402589","834.947149300378","764.549992391732","689.974694600166","","",
"Least developed countries: UN classification","LDC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2313570899536","12.1215410685005","13.0288631510065","15.0011685460088","17.8798344643422","20.1945250918603","23.8207120167865","28.3859168378319","32.785581806517","33.3415385350421","34.7503110771548","37.8482149851655","38.5269603343108","42.5516916118898","45.6653818404405","45.299340216342","43.9555331071706","","",
"Low income","LIC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.745557937881","13.8256531632937","14.5894549265181","16.1256820758484","18.7494788709026","21.1412862013963","23.9550966739724","27.7153128711122","31.3345975369297","31.4919209927307","33.6858846939663","34.3523848285975","35.1909211585374","35.8478329612519","37.8970486592623","35.2554780000937","32.9047849960592","","",
"Liechtenstein","LIE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.70681947","41.32081127","42.85560186","42.38858294","50.96248646","57.36343338","65.48427919","73.84448545","93.08516206","100.5638447","108.61496719","119.46286844","114.04912668","138.55420963","138.77209286","151.36759759","153.09678414","","",
"Lower middle income","LMC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5634833559575","22.5802677900235","23.2468854831001","26.6604238129166","29.9220358146969","34.8930746264862","40.4411317085093","48.4524927087177","53.9537916125714","53.7147157979301","62.2350202392576","68.7494031878679","72.0252251803923","78.6803028733978","79.2446932811275","78.1734100359604","79.4058110524874","","",
"Low & middle income","LMY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.8449356311077","59.4858564479754","59.7802586986979","67.1066840352991","77.9388161302624","92.4824529581376","106.958522071382","128.910776219064","153.629330591075","158.178017267937","188.091427275712","217.011186546444","230.505283655631","246.575760322214","254.186975647157","243.383289667688","234.018536976963","","",
"Lesotho","LSO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.54430168","28.20800176","23.83827213","33.14006158","41.98515635","41.74268961","49.15748384","65.36341757","68.41861194","79.97032204","93.27350523","120.77442069","112.97706841","110.76417883","108.46174258","97.47032959","85.51857328","","",
"Late-demographic dividend","LTE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5747113334468","83.9765768410177","93.2724991762256","104.823526380229","123.80842227421","149.568499543662","176.473620513609","217.351552786644","274.469683909075","286.075626642035","343.209790382636","409.256875516152","439.79471030818","478.877203514782","501.715615093934","467.517104201641","469.911236716264","","",
"Lithuania","LTU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217.17613743","218.81801762","254.36689589","338.86307682","366.95968182","438.93265869","536.05738091","704.28425419","936.48792295","864.75474578","805.22196256","925.46656518","896.95798927","958.9370752","1021.22256614","920.19293491","987.94931374","","",
"Luxembourg","LUX","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2894.01093386","3106.1388534","3583.47193119","4596.06103096","5601.10363532","5817.07068343","6066.41364725","6661.91907948","7547.58387539","7639.63727141","7451.57472053","7165.35372097","7096.70351845","7535.91025734","7757.08855522","6353.28445855","6271.43758791","","",
